AAA
1
1	2014	8	10	9	0	130	80	1.36933
2	2014	8	15	10	40	130	70	1.19817
3	2014	8	15	10	50	130	70	1.19817
4	2014	8	20	16	50	130	75	4.78725
5	2014	8	23	14	0	130	90	6.045
6	2014	8	24	9	30	130	90	1.5405
7	2014	8	26	14	0	130	90	6.045
8	2014	8	29	18	40	130	80	1.36933
9	2014	8	30	0	0	130	80	1.36933
10	2014	9	6	10	30	130	90	1.5405
11	2014	9	7	10	30	130	80	1.36933
12	2014	9	10	10	20	130	85	1.45492
