	5022
House1	5482
	5602
	5553
House1	3643
	3523
	3574
House1	3637
	3727
	3667
House1	3960
	3830
	3838
House1	4903
	4943
	4994
House1	3112
	3112
	3113
House1	3714
	3714
	3714
House1	5387
	5387
	5387
House1	3187
	3067
	3124
House1	4123
	4213
	4156
House1	4349
	4379
	4356
House1	4217
	4217
	4237
House1	4804
	4904
	4964
House1	3124
	3024
	2971
House1	5284
	5164
	5188
House1	4222
	4262
	4180
House1	5546
	5626
	5685
House1	3426
	3516
	3454
House1	3033
	2943
	3020
House1	5363
	5243
	5221
House1	4648
	4778
	4723
House1	4435
	4425
	4481
House1	4255
	4255
	4265
House1	5645
	5725
	5732
House1	5165
	5085
	5069
House1	5801
	5801
	5801
House1	5882
	5882
	5877
House1	4773
	4823
	4772
House1	5197
	5147
	5203
House1	3085
	3025
	3025
House1	3583
	3643
	3643
House1	3993
	4033
	4074
House1	5971
	6041
	5890
House2	5691
	5691
	5652
House2	4042
	4102
	4083
House2	4569
	4509
	4567
House2	4148
	4148
	4150
House2	5326
	5276
	5332
House2	3316
	3346
	3229
House2	6069
	6089
	6148
House2	4959
	4939
	4939
House2	4512
	4412
	4414
House2	3019
	3259
	3256
House2	4564
	4444
	4472
House2	4184
	4224
	4143
House2	5743
	5753
	5755
House2	3152
	3102
	3154
House2	4143
	4143
	4183
House2	4552
	4552
	4512
House2	3751
	3631
	3678
House2	4136
	4256
	4212
House2	4367
	4307
	4245
House2	5604
	5664
	5723
House2	4252
	4252
	4252
House2	4748
	4868
	4811
House2	3222
	3102
	3152
House2	5470
	5590
	5546
House2	4088
	3858
	3854
House2	4693
	4843
	4919
House2	4395
	4355
	4330
House2	5961
	5961
	5965
House2	5244
	5124
	5124
House2	4635
	4755
	4756
House2	5864
	5864
	5887
House2	5178
	5078
	5047
House2	3330
	3430
	3436
House2	3030
	3140
	3031
House2	5712
	5602
	5733
House2	3725
	3725
	3714
House2	4356
	4316
	4306
House2	4467
	4387
	4384
House2	2886
	2886
	2930
House2	3359
	3479
	3429
House2	3766
	3676
	3687
House2	4936
	5026
	5024
House2	3869
	3989
	3936
House2	4402
	4402
	4404
House2	4537
	4417
	4452
House2	3600
	3600
	3615
House2	3750
	3750
	3751
House2	5856
	5856
	5856
House2	3314
	3314
	3314
House2	3552
	3552
	3552
House2	4103
	4223
	4166
House2	6323
	6203
	6260
House2	3815
	3935
	3934
House2	4390
	4350
	4300
House2	5208
	5128
	5179
House2	4296
	4296
	4296
House2	3753
	3753
	3753
House2	3756
	3636
	3677
House2	4614
	4794
	4788
House2	3171
	3111
	3076
House2	3563
	3563
	3559
House2	5707
	5707
	5710
House2	5230
	5230
	5231
House2	5168
	5288
	5288
House2	3933
	3813
	3813
House2	4749
	4869
	4816
House2	4855
	4735
	4788
House2	5355
	5435
	5432
House2	4004
	3854
	3856
House2	4079
	4149
	4150
House2	4757
	4877
	4824
House2	4385
	4385
	4437
House2	4252
	4132
	4133
House2	5512
	5432
	5433
House2	2962
	2922
	2869
House2	6475
	6595
	6647
House2	3533
	3483
	3428
House2	5648
	5698
	5759
House2	5719
	5719
	5713
House2	4576
	4456
	4473
House2	4341
	4341
	4324
House2	3516
	3636
	3636
House2	4893
	4893
	4892
House2	3143
	3023
	3022
House2	4922
	5042
	5044
House2	3622
	3512
	3513
House2	4938
	5048
	5047
House2	4153
	4153
	4144
House2	4128
	4248
	4255
House2	5184
	5064
	5066
House2	6693
	6693
	6693
House2	5292
	5412
	5354
House2	2981
	2981
	2982
House2	3239
	3119
	3176
House2	3574
	3574
	3517
House2	5222
	5222
	5279
House2	3656
	3536
	3528
House2	4345
	4345
	4365
House2	5363
	5483
	5471
House2	3093
	3093
	3093
House2	5895
	5775
	5780
House2	3024
	3264
	3257
House2	3029
	2929
	2980
House2	4406
	4386
	4333
House2	4202
	4252
	4309
House2	4703
	4653
	4600
House2	3389
	3389
	3388
House2	3217
	3097
	3101
House2	3703
	3823
	3820
House2	3447
	3327
	3385
House2	3470
	3590
	3532
House2	2925
	2855
	2925
House2	3926
	4066
	4004
House2	4342
	4322
	4319
House2	5379
	5279
	5293
House2	5116
	5146
	5147
House2	4930
	4910
	4888
House2	4628
	4788
	4789
House3	5447
	5447
	5446
House3	3582
	3582
	3582
House3	4952
	4832
	4774
House3	4216
	4336
	4413
House3	4203
	4203
	4186
House3	6574
	6574
	6572
House3	3691
	3581
	3577
House3	4192
	4302
	4255
House3	4181
	4181
	4232
House3	4448
	4448
	4397
House3	4556
	4436
	4526
House3	4346
	4346
	4323
House3	4866
	4986
	4970
House3	4828
	4828
	4828
House3	4731
	4731
	4731
House3	5736
	5616
	5669
House3	4869
	4989
	4936
House3	3623
	3573
	3613
House3	4809
	4859
	4798
House3	4652
	4652
	4673
House3	3483
	3373
	3320
House3	5687
	5777
	5830
House3	4776
	4836
	4785
House3	4311
	4321
	4313
House3	3985
	3825
	3883
House3	3477
	3587
	3588
House3	3788
	3668
	3692
House3	3468
	3588
	3564
House3	3059
	3059
	3059
House3	3765
	3875
	3821
House3	3215
	3105
	3159
House3	2964
	3004
	2964
House3	5603
	5563
	5593
House3	3897
	3777
	3835
House3	6022
	6152
	6161
House3	5449
	5319
	5304
House3	4493
	4733
	4691
House3	4495
	4375
	4372
House3	5533
	5653
	5596
House3	5667
	5427
	5487
House3	4738
	4858
	4867
House3	5605
	5635
	5572
House3	4239
	4319
	4315
House3	5705
	5715
	5722
House3	5287
	5167
	5217
House3	5607
	5607
	5608
House3	4799
	4679
	4686
House3	4505
	4745
	4737
House3	3196
	3076
	3077
House3	4032
	4132
	4153
House3	4683
	4583
	4562
House3	5089
	5019
	4964
House3	5004
	5074
	5129
House3	3501
	3501
	3449
House3	3085
	2965
	3006
House3	6201
	6321
	6330
House3	3663
	3663
	3614
House3	4523
	4403
	4471
House3	4672
	4792
	4804
House3	4611
	4611
	4582
House3	4168
	4168
	4172
House3	5101
	5101
	5043
House3	3103
	2983
	3037
House3	4259
	4299
	4346
House3	5114
	5194
	5147
House3	5189
	5309
	5312
House3	4589
	4469
	4456
House3	3731
	3681
	3632
House3	5766
	5816
	5878
House3	4339
	4309
	4334
House3	4478
	4388
	4380
House3	4388
	4508
	4488
House3	5992
	5992
	6003
House3	4032
	4152
	4141
House3	3984
	3864
	3867
House3	4283
	4283
	4280
House3	3259
	3139
	3144
House3	3589
	3709
	3704
House3	5460
	5460
	5450
House3	2998
	2998
	3008
House3	4128
	4128
	4123
House3	3661
	3661
	3666
House3	4970
	4970
	4967
House3	3886
	3766
	3768
House3	3535
	3655
	3656
House3	3675
	3555
	3575
House3	4629
	4789
	4718
House3	3922
	3852
	3953
House3	5638
	5668
	5612
House3	5819
	5779
	5781
House3	2920
	2880
	2833
House3	4360
	4320
	4370
House3	4402
	4402
	4431
House3	4794
	4914
	4886
House3	3600
	3600
	3598
House3	3438
	3468
	3503
House3	5526
	5376
	5356
House3	3131
	3261
	3290
House3	4600
	4590
	4548
House3	4158
	4158
	4165
House3	5297
	5177
	5170
House3	3536
	3656
	3656
House3	4860
	4860
	4855
House3	4950
	4950
	4958
House3	3337
	3337
	3334
House3	3778
	3828
	3769
House3	5708
	5758
	5759
House3	5210
	5110
	5168
House3	4455
	4455
	4395
House3	2954
	2954
	3039
House3	3555
	3555
	3530
House3	3722
	3602
	3611
House3	5721
	5781
	5768
House3	4369
	4309
	4254
House3	4762
	4882
	4958
House3	4028
	4148
	4079
House4	6103
	6223
	6222
House4	4526
	4526
	4527
House4	3694
	3574
	3579
House4	3079
	3319
	3260
House4	5448
	5328
	5422
House4	5235
	5235
	5195
House4	3849
	3849
	3852
House4	6004
	6004
	6001
House4	5577
	5577
	5572
House4	3922
	3802
	3832
House4	6134
	6254
	6225
House4	4136
	4256
	4255
House4	3319
	3199
	3204
House4	5440
	5460
	5406
House4	4686
	4666
	4720
House4	5058
	4968
	4983
House4	3369
	3459
	3450
House4	5533
	5623
	5565
House4	5621
	5531
	5583
House4	4215
	4095
	4143
House4	4694
	4814
	4763
House4	3989
	3869
	3922
House4	5476
	5596
	5551
House4	4845
	4895
	4838
House4	3666
	3616
	3668
House4	3156
	3086
	3035
House4	3541
	3611
	3662
House4	3888
	4008
	3953
House4	3939
	3819
	3823
House4	3434
	3464
	3458
House4	3154
	3124
	3181
House4	4169
	4169
	4169
House4	4074
	4194
	4137
House4	4152
	3912
	3989
House4	2932
	3172
	3152
House4	4826
	4706
	4706
House4	4165
	4165
	4156
House4	3124
	3124
	3133
House4	4438
	4438
	4438
House4	4677
	4677
	4677
House4	6037
	5957
	5956
House4	4102
	4182
	4188
House4	2893
	2893
	2831
House4	4820
	4890
	4967
House4	4508
	4438
	4434
House4	3801
	3701
	3685
House4	5336
	5436
	5436
House4	3642
	3702
	3650
House4	3926
	3866
	3950
House4	4686
	4776
	4766
House4	3956
	3816
	3794
House4	5634
	5684
	5627
House4	4362
	4362
	4362
House4	4285
	4285
	4341
House4	4884
	4894
	4907
House4	5405
	5305
	5307
House4	3281
	3371
	3355
House4	3749
	3749
	3751
House4	3610
	3610
	3610
House4	4104
	4124
	4165
House4	3919
	3799
	3706
House4	4855
	4955
	5036
House4	5123
	5123
	5042
House4	3589
	3589
	3641
House4	3677
	3677
	3677
House4	4175
	4175
	4175
House4	3204
	3084
	3112
House4	4520
	4720
	4693
House4	4196
	4116
	4115
House4	2930
	3050
	2995
House4	5326
	5206
	5210
House4	4714
	4834
	4825
House4	4082
	3862
	3927
House4	3102
	3322
	3264
House4	3211
	3091
	3142
House4	3724
	3664
	3615
House4	3455
	3515
	3569
House4	5666
	5666
	5668
House4	3173
	3173
	3168
House4	3455
	3455
	3452
House4	5012
	5012
	5016
House4	3977
	4097
	4044
House4	3223
	3103
	3152
House4	4501
	4501
	4504
House4	3818
	3938
	3887
House4	2952
	2952
	2949
House4	3428
	3308
	3362
House4	3791
	3891
	3832
House4	5668
	5688
	5695
House4	5993
	5873
	5924
House4	4224
	4274
	4216
House4	3161
	3111
	3170
House4	4272
	4272
	4272
House4	2948
	2948
	2948
House4	4426
	4426
	4426
House4	4154
	4154
	4154
House4	3792
	3672
	3672
House4	4542
	4782
	4731
House4	3410
	3290
	3341
House4	3432
	3372
	3316
House4	4338
	4398
	4495
House4	3023
	2903
	2894
House4	4102
	4222
	4189
House4	3225
	3345
	3290
House4	4012
	3892
	3953
House4	5562
	5562
	5557
House4	4798
	4798
	4798
House4	3343
	3343
	3343
House4	5413
	5513
	5459
House4	5198
	5098
	5152
House4	4872
	4982
	4925
House4	4282
	4292
	4294
House4	5880
	5790
	5792
House4	4601
	4661
	4624
House4	3932
	3962
	3995
House4	5530
	5290
	5345
House4	4023
	4143
	4145
House4	4675
	4555
	4612
House4	3103
	3303
	3187
House4	4526
	4446
	4541
House4	5223
	5133
	5093
House4	3421
	3511
	3507
House5	4555
	4795
	4743
House5	4716
	4596
	4648
House5	3562
	3562
	3511
House5	5756
	5756
	5750
House5	4698
	4818
	4817
House5	3283
	3163
	3221
House5	4115
	4115
	4119
House5	4934
	4934
	4930
House5	3953
	3953
	3953
House5	5315
	5435
	5436
House5	3255
	3135
	3134
House5	4881
	4881
	4881
House5	3566
	3566
	3565
House5	3803
	3793
	3792
House5	6325
	6335
	6318
House5	4471
	4471
	4490
House5	5562
	5522
	5462
House5	4584
	4624
	4684
House5	3954
	4024
	4047
House5	3208
	3138
	3115
House5	5217
	5097
	5088
House5	4062
	4182
	4190
House5	4908
	4908
	4901
House5	5717
	5707
	5663
House5	3653
	3663
	3715
House5	3252
	3132
	3138
House5	6185
	6305
	6298
House5	4424
	4534
	4425
House5	4546
	4436
	4546
House5	5453
	5453
	5478
House5	4938
	4938
	4913
House5	4811
	4931
	4880
House5	3957
	3837
	3829
House5	4886
	4886
	4942
House5	3045
	3045
	3048
House5	5558
	5568
	5597
House5	2906
	2896
	2861
House5	4661
	4661
	4667
House5	4230
	4230
	4230
House5	3403
	3403
	3403
House5	6254
	6374
	6370
House5	5271
	5151
	5155
House5	3595
	3595
	3618
House5	3966
	3846
	3857
House5	4524
	4724
	4741
House5	5357
	5277
	5286
House5	5072
	5072
	5012
House5	4160
	4160
	4155
House5	4064
	4184
	4192
House5	3075
	2955
	2954
House5	5490
	5610
	5556
House5	4092
	3972
	4050
House5	5611
	5611
	5585
House5	4346
	4346
	4293
House5	4591
	4471
	4558
House5	4817
	4937
	4903
House5	5479
	5559
	5508
House5	4056
	3856
	3907
House5	4957
	5077
	5077
House5	3552
	3502
	3448
House5	3702
	3752
	3806
House5	3923
	3973
	3973
House5	4458
	4408
	4432
House5	4436
	4436
	4412
House5	5162
	5042
	5042
House5	5379
	5499
	5499
House5	3124
	3124
	3124
House5	4839
	4859
	4863
House5	4626
	4606
	4602
House5	5067
	4947
	4945
House5	4345
	4345
	4293
House5	3879
	3999
	4053
House5	3404
	3284
	3334
House5	3074
	3294
	3191
House5	4044
	3824
	3817
House5	3155
	3375
	3384
House5	3225
	3125
	3176
House5	5268
	5148
	5146
House5	3374
	3494
	3496
House5	2941
	2941
	2941
House5	3690
	3570
	3570
House5	4140
	4220
	4161
House5	5124
	5164
	5223
House5	4530
	4530
	4530
House5	5290
	5290
	5286
House5	5718
	5718
	5663
House5	5750
	5760
	5768
House5	4331
	4321
	4321
House5	3869
	3829
	3880
House5	4036
	4076
	4076
House5	3903
	3903
	3903
House5	4122
	4122
	4122
House5	3924
	3804
	3857
House5	5423
	5543
	5490
House5	4697
	4577
	4590
House5	5693
	5693
	5680
House5	4128
	4238
	4237
House5	4727
	4857
	4884
House5	3641
	3521
	3495
House5	6750
	6750
	6750
House5	3549
	3549
	3494
House5	3258
	3378
	3375
House5	3958
	3838
	3897
House5	4025
	4025
	4024
House5	5379
	5379
	5379
House5	4142
	4142
	4159
House5	4537
	4537
	4520
House5	4253
	4253
	4252
House5	3530
	3530
	3539
House5	3841
	3841
	3833
House5	3979
	3979
	4034
House5	3734
	3734
	3628
House5	4719
	4839
	4838
House5	4303
	4303
	4301
House5	3924
	3804
	3858
House5	3324
	3444
	3441
House5	5595
	5355
	5363
House5	4707
	4827
	4821
House6	3674
	3674
	3676
House6	5427
	5547
	5543
House6	3153
	3033
	3037
House6	3644
	3644
	3581
House6	5048
	5048
	5084
House6	5876
	5876
	5900
House6	5025
	5025
	5073
House6	4474
	4354
	4303
House6	3169
	3299
	3244
House6	5335
	5245
	5247
House6	4498
	4458
	4522
House6	4882
	5002
	4994
House6	5687
	5687
	5687
House6	5373
	5493
	5493
House6	4652
	4532
	4531
House6	4345
	4345
	4346
House6	4201
	4201
	4223
House6	5617
	5677
	5604
House6	4709
	4649
	4700
House6	4802
	4802
	4802
House6	5300
	5300
	5300
House6	3589
	3469
	3468
House6	5598
	5718
	5719
House6	6150
	6270
	6210
House6	5678
	5558
	5618
House6	2935
	3055
	3002
House6	4146
	3906
	3901
House6	4196
	4316
	4373
House6	4811
	4811
	4816
House6	3687
	3687
	3683
House6	4379
	4379
	4327
House6	4525
	4445
	4497
House6	5008
	5088
	5088
House6	4159
	4159
	4159
House6	5120
	5080
	5079
House6	4848
	4888
	4892
House6	4246
	4266
	4267
House6	5180
	5160
	5158
House6	4624
	4504
	4499
House6	2952
	3072
	3075
House6	2902
	3022
	2963
House6	3000
	2960
	2966
House6	3827
	3747
	3747
House6	3174
	3054
	3105
House6	5273
	5393
	5395
House6	5076
	5086
	5035
House6	5336
	5226
	5276
House6	3295
	3415
	3356
House6	4170
	4270
	4274
House6	3008
	2928
	2925
House6	5379
	5279
	5336
House6	5069
	5129
	5131
House6	5457
	5457
	5458
House6	5320
	5270
	5313
House6	3374
	3424
	3397
House6	4957
	4957
	4940
House6	4632
	4522
	4471
House6	3926
	4036
	4087
House6	2885
	2885
	2885
House6	3779
	3779
	3785
House6	3823
	3703
	3696
House6	2946
	2946
	2948
House6	3441
	3561
	3560
House6	5573
	5573
	5588
House6	5345
	5245
	5231
House6	5670
	5700
	5698
House6	5606
	5676
	5677
House6	4320
	4320
	4320
House6	6394
	6394
	6394
House6	3841
	3801
	3742
House6	3572
	3612
	3671
House6	4121
	4121
	4119
House6	4394
	4394
	4394
House6	4492
	4492
	4494
House6	4362
	4362
	4362
House6	3870
	3990
	3991
House6	2896
	2896
	2908
House6	4085
	3875
	3900
House6	3074
	3284
	3189
House6	4428
	4358
	4357
House6	4302
	4322
	4321
House6	4123
	3933
	4007
House6	5537
	5607
	5591
House6	4426
	4356
	4300
House6	4753
	4873
	4924
House6	4382
	4382
	4382
House6	3633
	3633
	3634
House6	4466
	4416
	4423
House6	5701
	5731
	5677
House6	5643
	5663
	5714
House6	6655
	6625
	6656
House6	4117
	4147
	4124
House6	4063
	4183
	4122
House6	3344
	3224
	3278
House6	5524
	5524
	5519
House6	3814
	3814
	3841
House6	4625
	4745
	4719
House6	4219
	4099
	4103
House6	3032
	3122
	3066
House6	3071
	2981
	3038
House6	4896
	4896
	4895
House6	4276
	4276
	4276
House6	4645
	4575
	4575
House6	6500
	6570
	6570
House6	4275
	4275
	4275
House6	4972
	4972
	4972
House6	4620
	4500
	4523
House6	5413
	5533
	5510
House6	3364
	3484
	3481
House6	3006
	2896
	2848
House6	4128
	4118
	4169
House6	4116
	4036
	4036
House6	3731
	3811
	3811
House6	5357
	5357
	5352
House6	4169
	4279
	4229
House6	5291
	5181
	5182
House7	3544
	3424
	3480
House7	4273
	4273
	4273
House7	5159
	5279
	5220
House7	3987
	3867
	3870
House7	4190
	4190
	4246
House7	4845
	4955
	4904
House7	5438
	5288
	5284
House7	4216
	4256
	4312
House7	5112
	5112
	5111
House7	5137
	5037
	5035
House7	3066
	3286
	3230
House7	3968
	3848
	3854
House7	3802
	3802
	3854
House7	3898
	3928
	3868
House7	4174
	4264
	4271
House7	2998
	2938
	2936
House7	3693
	3633
	3688
House7	4955
	5005
	5005
House7	5744
	5764
	5705
House7	4712
	4642
	4701
House7	5231
	5351
	5296
House7	3256
	3136
	3193
House7	5363
	5363
	5361
House7	4749
	4749
	4749
House7	4990
	4990
	4934
House7	4298
	4298
	4354
House7	4978
	4978
	4978
House7	3693
	3693
	3697
House7	4415
	4415
	4411
House7	4721
	4781
	4729
House7	4467
	4407
	4462
House7	6016
	6016
	6013
House7	3607
	3527
	3550
House7	4610
	4770
	4744
House7	3806
	3726
	3729
House7	4528
	4478
	4478
House7	5413
	5463
	5463
House7	5295
	5295
	5295
House7	5722
	5722
	5722
House7	5198
	5098
	5098
House7	4055
	4155
	4155
House7	3621
	3621
	3621
House7	5279
	5219
	5223
House7	2945
	2885
	2931
House7	3563
	3683
	3633
House7	4178
	4178
	4178
House7	5166
	5046
	5072
House7	3027
	3267
	3188
House7	3536
	3416
	3469
House7	4963
	4843
	4788
House7	6219
	6339
	6363
House7	4302
	4302
	4332
House7	5694
	5694
	5696
House7	2958
	2958
	2967
House7	5654
	5654
	5585
House7	5513
	5393
	5455
House7	4798
	4918
	4915
House7	4281
	4281
	4281
House7	3566
	3566
	3567
House7	3235
	3355
	3297
House7	3528
	3408
	3465
House7	5207
	5327
	5354
House7	5648
	5648
	5570
House7	4020
	3900
	3897
House7	5039
	5039
	5093
House7	4065
	4125
	4124
House7	5709
	5759
	5701
House7	4434
	4324
	4332
House7	3760
	3760
	3758
House7	4992
	4992
	5043
House7	4555
	4555
	4557
House7	5316
	5416
	5447
House7	3801
	3701
	3670
House7	3454
	3494
	3436
House7	3782
	3742
	3746
House7	3587
	3587
	3641
House7	4274
	4274
	4271
House7	5298
	5178
	5181
House7	5473
	5593
	5593
House7	4671
	4551
	4551
House7	4906
	5026
	5026
House7	4829
	4829
	4829
House7	3418
	3538
	3478
House7	5436
	5246
	5254
House7	4776
	4846
	4909
House7	5567
	5687
	5622
House7	4424
	4384
	4378
House7	4454
	4374
	4437
House7	5458
	5578
	5575
House7	3191
	3071
	3129
House7	4353
	4353
	4296
House7	2997
	2997
	2996
House7	2915
	2915
	2915
House7	3655
	3645
	3650
House7	3288
	3308
	3243
House7	5119
	5109
	5169
House7	3141
	3021
	2968
House7	5862
	5862
	5952
House7	4461
	4701
	4666
House7	4539
	4419
	4413
House7	4554
	4554
	4558
House7	4799
	4799
	4799
House7	4526
	4526
	4544
House7	3354
	3324
	3248
House7	5303
	5243
	5250
House7	5096
	5186
	5237
House7	5425
	5425
	5433
House7	3980
	3860
	3852
House7	3213
	3333
	3343
House7	5713
	5753
	5686
House7	5436
	5276
	5334
House7	4384
	4384
	4387
House7	3316
	3436
	3430
House7	5145
	5105
	5108
House7	6478
	6518
	6517
House8	4233
	4323
	4402
House8	3820
	3710
	3682
House8	3493
	3483
	3483
House8	6002
	6012
	6012
House8	3756
	3636
	3646
House8	5523
	5643
	5632
House8	3184
	3064
	3070
House8	3675
	3795
	3790
House8	4067
	4067
	4067
House8	3636
	3596
	3654
House8	5745
	5665
	5555
House8	3065
	3305
	3301
House8	4706
	4586
	4641
House8	3020
	3020
	3021
House8	5404
	5454
	5403
House8	3717
	3667
	3718
House8	4731
	4731
	4731
House8	3955
	3955
	3955
House8	3546
	3546
	3530
House8	5020
	5020
	5036
House8	5989
	5929
	5916
House8	5713
	5773
	5728
House8	4174
	4174
	4232
House8	5028
	5028
	5028
House8	4165
	4255
	4202
House8	5823
	5763
	5757
House8	4211
	4301
	4308
House8	3010
	2900
	2952
House8	3776
	3766
	3768
House8	4471
	4431
	4445
House8	3259
	3319
	3250
House8	4052
	3912
	3962
House8	5844
	5964
	5967
House8	5445
	5445
	5388
House8	4214
	4214
	4271
House8	4002
	4002
	4002
House8	5506
	5506
	5506
House8	3425
	3425
	3425
House8	5319
	5319
	5319
House8	4641
	4641
	4641
House8	5543
	5543
	5543
House8	4578
	4578
	4578
House8	3708
	3708
	3752
House8	5861
	5861
	5817
House8	4452
	4452
	4452
House8	5660
	5660
	5660
House8	4738
	4738
	4738
House8	3136
	3136
	3084
House8	5306
	5306
	5358
House8	3637
	3637
	3637
House8	4901
	4901
	4901
House8	4963
	4963
	4964
House8	5602
	5602
	5601
House8	4947
	4947
	4989
House8	5608
	5728
	5683
House8	3469
	3349
	3352
House8	5064
	5184
	5131
House8	4550
	4440
	4433
House8	2892
	2882
	2882
House8	5161
	5161
	5222
House8	3508
	3508
	3508
House8	4409
	4409
	4406
House8	5191
	5121
	5072
House8	4892
	4962
	5016
House8	5129
	5119
	5065
House8	2939
	2949
	3032
House8	5000
	5000
	4968
House8	5192
	5072
	5110
House8	4364
	4364
	4375
House8	2891
	2891
	2880
House8	4309
	4309
	4270
House8	5684
	5684
	5683
House8	3022
	3262
	3207
House8	4895
	4775
	4832
House8	5637
	5637
	5637
House8	4882
	4882
	4882
House8	3775
	3775
	3775
House8	3629
	3569
	3567
House8	4930
	4990
	5010
House8	2924
	2924
	2906
House8	3325
	3325
	3325
House8	4846
	4726
	4726
House8	2973
	3213
	3153
House8	3221
	3101
	3160
House8	5714
	5714
	5717
House8	4323
	4323
	4323
House8	3007
	3007
	3005
House8	4233
	4233
	4233
House8	5350
	5230
	5270
House8	5493
	5613
	5573
House8	5255
	5255
	5255
House8	3762
	3882
	3883
House8	3361
	3251
	3240
House8	3507
	3447
	3402
House8	3224
	3394
	3396
House8	3112
	2992
	3034
House8	5298
	5178
	5183
House8	3457
	3577
	3583
House8	3489
	3489
	3487
House8	3360
	3480
	3443
House8	3017
	2897
	2934
House8	4027
	3907
	3949
House8	5853
	6093
	6001
House8	5423
	5303
	5370
House8	4880
	4880
	4862
House8	5007
	5007
	5010
House8	6536
	6476
	6417
House8	3513
	3573
	3632
House8	5168
	5168
	5168
House8	5646
	5666
	5608
House8	3840
	3790
	3793
House8	4810
	4850
	4963
House8	4546
	4576
	4478
House8	5612
	5572
	5611
House8	4052
	4052
	4053
House8	3915
	3915
	3915
House8	4025
	4025
	4025
House9	4720
	4840
	4844
House9	5833
	5813
	5813
House9	4012
	3822
	3817
House9	3632
	3722
	3723
House9	4982
	4952
	5000
House9	5530
	5560
	5512
House9	5942
	5942
	5938
House9	5598
	5598
	5601
House9	5243
	5243
	5244
House9	5535
	5535
	5536
House9	4197
	4267
	4302
House9	5485
	5295
	5294
House9	4117
	4237
	4201
House9	4902
	4902
	4902
House9	5541
	5661
	5607
House9	3961
	3841
	3897
House9	3674
	3674
	3673
House9	4405
	4405
	4405
House9	5144
	5024
	5070
House9	5730
	5730
	5685
House9	3036
	3276
	3220
House9	3025
	2915
	2971
House9	3805
	3785
	3784
House9	3500
	3510
	3485
House9	3799
	3699
	3673
House9	4290
	4390
	4441
House9	4241
	4241
	4185
House9	3864
	3864
	3920
House9	3860
	3870
	3905
House9	3073
	3063
	3020
House9	3595
	3595
	3603
House9	3002
	2882
	2824
House9	4355
	4385
	4492
House9	3048
	3258
	3153
House9	4425
	4415
	4418
House9	5384
	5224
	5276
House9	3058
	2988
	3021
House9	4970
	5110
	5058
House9	3632
	3532
	3593
House9	4084
	4164
	4127
House9	4666
	4666
	4662
House9	4740
	4740
	4737
House9	5611
	5611
	5611
House9	2957
	2957
	2978
House9	5233
	5113
	5037
House9	3585
	3705
	3763
House9	3517
	3517
	3515
House9	4180
	4180
	4182
House9	3222
	3102
	3112
House9	4698
	4818
	4808
House9	5685
	5695
	5643
House9	4340
	4330
	4382
House9	5924
	5924
	5921
House9	5129
	5129
	5133
House9	4559
	4679
	4623
House9	2896
	2896
	2891
House9	5494
	5374
	5434
House9	3596
	3596
	3596
House9	4174
	4174
	4176
House9	4172
	4212
	4150
House9	5188
	5148
	5206
House9	3692
	3692
	3694
